314
31
223
120
24
21
246
131
228
136
206
148
38
238
346
102
75
480
45
82
568
354
111
276
214
110
359
171
1259
119
335
261
574
620
803
342
39
460
195
411
69
6
264
461
26
241
440
167
718
464
602
336
36
68
471
11
371
631
132
69
545
125
11
389
179
46
165
188
110
329
281
1048
840
29
230
1005
106
101
11
157
1846
238
387
26
187
474
751
339
66
732
183
36
85
1869
1523
337
47
781
280
290
493
513
498
369
71
18
324
669
185
178
453
1089
394
33
46
348
119
277
209
751
398
196
353
504
115
415
23
347
478
35
649
289
15
36
199
346
607
189
364
286
263
72
87
387
76
253
88
80
49
211
59
126
412
376
297
257
73
297
172
234
494
398
353
305
485
265
44
78
399
135
45
62
182
1280
771
241
179
86
160
693
415
1766
281
95
140
1074
552
756
77
166
92
451
27
362
130
259
174
107
263
88
666
508
36
146
178
77
576
313
1214
1217
109
392
319
279
229
477
280
328
733
128
37
445
283
1461
425
464
110
503
93
1082
313
132
50
75
75
108
806
112
613
156
425
135
23
26
131
384
24
237
184
175
181
726
326
238
131
887
1063
67
692
249
113
96
107
8
704
59
39
154
50
159
76
284
633
29
29
913
138
86
208
778
324
24
24
91
319
126
306
1001
26
567
836
257
100
77
464
107
549
161
50
146
256
396
515
9
450
161
263
17
246
702
118
35
266
304
291
276
641
38
175
24
516
140
210
166
187
86
50
491
301
640
1106
288
113
152
670
354
333
118
165
687
207
225
92
44
291
376
275
169
393
50
750
226
615
165
9
920
7
103
206
208
50
43
394
119
29
38
505
512
517
427
314
66
344
250
932
87
379
478
1334
49
239
387
162
33
84
233
298
104
1953
688
416
121
157
85
63
923
281
78
54
227
116
831
109
105
1107
378
178
318
190
281
94
622
635
105
443
642
195
188
235
119
116
36
523
471
35
178
528
339
40
44
269
22
453
109
140
794
218
286
498
358
260
52
351
215
41
302
198
137
448
1159
192
36
10
268
419
158
75
989
258
62
70
10
18
78
443
342
215
165
70
481
310
311
740
304
35
474
195
515
274
149
219
375
563
483
544
30
16
27
639
57
91
68
538
236
12
28
757
475
35
528
320
327
301
64
172
462
26
208
109
306
846
278
322
327
340
217
221
128
31
257
168
204
289
314
114
161
1782
61
574
215
681
610
119
23
432
168
200
27
1244
1677
562
240
410
53
53
61
366
184
362
50
75
278
394
376
616
504
824
1083
115
872
81
681
249
59
636
1184
94
296
513
799
1155
22
999
111
68
276
37
209
8
706
59
624
206
463
121
64
67
39
223
34
231
474
946
94
25
423
317
257
122
525
489
91
79
243
203
23
100
195
68
254
68
390
152
787
61
101
41
156
165
167
209
300
118
207
92
196
492
414
293
181
325
126
479
836
108
37
497
301
539
415
321
619
801
26
338
1283
502
272
40
46
385
503
166
18
332
202
916
464
347
151
96
135
86
159
111
169
515
310
295
1596
30
283
464
276
162
674
18
181
103
325
145
20
155
321
283
69
417
62
649
136
68
366
218
27
77
133
213
129
460
797
96
148
80
392
37
90
644
198
41
300
40
336
384
1138
173
906
388
199
178
207
49
429
1048
511
147
376
607
187
498
330
12
326
152
70
189
105
113
514
144
81
104
8
122
6
398
480
17
158
117
517
1636
608
103
166
32
362
47
132
286
237
406
42
297
397
1283
89
193
572
136
211
42
754
58
399
302
32
589
207
196
6
607
460
28
173
433
302
568
82
211
1367
129
47
103
81
215
251
382
318
200
264
158
620
457
321
646
36
10
127
6
422
67
446
60
55
122
297
206
8
268
504
508
23
326
89
87
380
206
931
58
322
582
726
61
446
334
134
362
1497
825
180
212
88
146
257
226
89
20
1204
506
694
13
26
140
230
32
418
171
141
45
123
63
65
37
377
2198
235
665
238
223
216
121
731
460
265
115
899
119
84
332
23
47
305
14
458
249
479
538
463
104
26
32
68
212
175
397
7
88
68
634
25
153
259
1019
68
903
1113
162
9
132
612
545
869
251
197
829
82
556
918
234
762
1333
370
54
364
442
99
7
230
416
19
6
32
401
529
351
133
252
8
122
702
112
